,ev_city,ev_country,ev_state,latitude,longitude
51021,ASPEN          ,USA,CO,39.1910983,-106.8175387
51026,Birmingham,UK,,52.48624299999999,-1.890401
51030,ISLAND BEACH   ,USA,NJ,39.8334528,-74.0829131
51033,MABIE          ,USA,WV,38.8764943,-79.9831294
51055,BARSTOW        ,USA,CA,34.8957957,-117.0172826
51077,RICHMOND       ,USA,VA,37.5407246,-77.4360481
51082,ROQUE          ,PE,,-8.902356,-38.617031
51117,BARABOO        ,USA,WI,43.4710944,-89.74429060000001
51135,Macas,EC,,-2.3062241,-78.1153707
51160,Morro do Manduba Guaruja,BR,,-23.9995019,-46.2614369
51196,"Noumea, New Caledonia",NC,,-22.2558234,166.4505243
51200,SAN SALVADOR,ES,,41.6204269,-5.0870986
51215,BOSTON         ,USA,MA,42.3600825,-71.0588801
51235,LOUISVILLE     ,USA,KY,38.2526647,-85.7584557
51270,BRENON         ,PM,,,
51300,WAUSEON        ,USA,OH,41.5492182,-84.14161469999999
51303,TUSAYAN        ,USA,AZ,35.9735954,-112.1265569
51304,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
51307,SKAGWAY        ,USA,AK,59.45833329999999,-135.3138889
51316,Cameron,USA,LA,29.79772119999999,-93.3251535
51317,MEKORYUK       ,USA,AK,60.3722206,-166.2703729
51404,CHICKALOON     ,USA,AK,61.7966667,-148.4627778
51453,GRANITE        ,USA,CO,39.0436045,-106.2633553
51487,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
51505,FORT MYERS     ,USA,FL,26.640628,-81.8723084
51508,Loch Etive,UK,,56.4623308,-5.1759992
51517,MCKNLEY PARK   ,USA,AK,63.65152639999999,-148.8162163
51539,San Francisco,HO,,32.259704,-110.8882431
51548,Minas Parapapoy,VE,,,
51647,RENO           ,USA,NV,39.5296329,-119.8138027
51649,TYONEK         ,USA,AK,61.0680556,-151.1369444
51660,TERRELL        ,USA,TX,32.7359626,-96.2752569
51742,VALLEJO        ,USA,CA,38.1040864,-122.2566367
51756,WAIALAE FALLS  ,USA,HI,19.7663889,-155.1177778
51762,Denver,USA,CO,39.7392358,-104.990251
51769,SALT LAKE CITY ,USA,UT,40.7607793,-111.8910474
51828,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
51831,SALZBURG       ,AU,,47.27985,13.21886
51873,Baden,GE,,44.27210669999999,9.4067852
51884,NOORVIK        ,USA,AK,66.8383333,-161.0327778
51903,BRAZOS 542     ,,GM,,
51928,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
51965,ATLANTA        ,USA,GA,33.7489954,-84.3879824
51982,VILLAVICENCIO  ,CO,,4.1513822,-73.63769049999999
51986,WAIROA GORGE,NZ,,-41.4451601,173.0929024
51987,PONTIAC        ,USA,MI,42.6389216,-83.29104679999999
52024,DURANGO        ,USA,CO,37.27528,-107.8800667
52027,Batam,ID,,1.0456264,104.0304535
52033,MONTROSE       ,USA,CO,38.4783198,-107.8761738
52038,GUADALUPE      ,DO,,39.9667498,-8.566493099999999
52042,BRIDGETON      ,USA,MO,38.7669954,-90.41150569999999
52054,STATEN ISLAND  ,USA,NY,40.5795317,-74.1502007
52126,Benalla,AS,,,
52131,HAVANA         ,CU,,23.1135925,-82.3665956
52150,QUINHAGAK      ,USA,AK,59.7488889,-161.9158333
52157,HOLY CROSS     ,USA,AK,62.19944439999999,-159.7713889
52207,ALBUQUERQUE    ,USA,NM,35.0853336,-106.6055534
52208,CHORLEY    ,UK,,53.653511,-2.632596
52212,ISLIP          ,USA,NY,40.7298207,-73.2103934
52217,London,UK,,51.5073509,-0.1277583
52241,COEUR D'ALENE  ,USA,ID,47.6776832,-116.7804664
52242,FAIRFIELD      ,USA,CA,38.24935809999999,-122.0399663
52263,"Old Hay, Kent",UK,,51.1708844,0.424726
52267,KONGIGANAK     ,USA,AK,59.95985940000001,-162.8902926
52270,Chicago,USA,IL,41.8781136,-87.6297982
52291,HAILEY         ,USA,ID,43.51962880000001,-114.3153245
52315,FORT LAUDERDALE,USA,FL,26.1224386,-80.13731740000001
52340,COLD BAY       ,USA,AK,55.204498,-162.7183867
52350,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
52375,PALM SPRINGS   ,USA,CA,33.8302961,-116.5452921
52383,GALAX          ,USA,VA,36.6612387,-80.9239671
52403,ATLANTA        ,USA,GA,33.7489954,-84.3879824
52430,CHICAGO        ,USA,IL,41.8781136,-87.6297982
52452,HOUSTON        ,USA,TX,29.7604267,-95.3698028
52455,ST PAUL        ,USA,MN,44.9537029,-93.0899578
52457,LYMAN          ,USA,WY,41.327451,-110.2929325
52513,GRAND ISLE     ,USA,LA,29.2366172,-89.9872941
52546,DENVER         ,USA,CO,39.7392358,-104.990251
52577,JAMAICA        ,USA,NY,40.702677,-73.7889689
52582,LYNCHBURG      ,USA,VA,37.4137536,-79.14224639999999
52623,BATTLE MOUNTAIN,USA,NV,40.6421334,-116.9342671
52663,ALBUQUERQUE    ,USA,NM,35.0853336,-106.6055534
52665,Arlington,USA,VA,38.8799697,-77.1067698
52671,RUSSIAN MISSION,USA,AK,61.785,-161.3202778
52688,FLAGSTAFF      ,USA,AZ,35.1982836,-111.651302
52692,San Jose De Ocoa,DR,,18.543858,-70.5041816
52721,LOFSSJON       ,SW,,62.0833455,13.3837135
52741,San Francisco,USA,CA,37.7749295,-122.4194155
52754,WILLIAMSPORT   ,USA,PA,41.2411897,-77.00107860000001
52755,LARSEN BAY     ,USA,AK,57.54,-153.9786111
52764,BOSTON         ,USA,MA,42.3600825,-71.0588801
52767,NARITA,JA,,35.8801557,140.3576596
52806,ZURICH         ,SZ,,47.2226601,8.751896
52875,TIPP CITY      ,USA,OH,39.9583892,-84.17216379999999
52898,BOULDER        ,USA,CO,40.0149856,-105.2705456
52899,TOPEKA         ,USA,KS,39.0558235,-95.68901849999999
52922,SAN JOSE       ,CS,,36.522869,-5.8652962
52939,SARASOTA       ,USA,FL,27.3364347,-82.53065269999999
52945,GADSDEN,USA,AL,34.014264,-86.0066386
52946,MADISON        ,USA,NC,36.385415,-79.959485
53010,ST. THOMAS     ,,VI,18.335361,-64.95340089999999
53019,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
53048,Parana ,BR,,-25.2520888,-52.0215415
53061,CORONA         ,USA,CA,33.8752935,-117.5664384
53062,KAMISHAK BAY   ,USA,AK,59.16972200000001,-153.916389
53122,Tarapoto,PE,,-6.4824784,-76.3726891
53172,COLUMBUS       ,USA,IN,39.2014404,-85.9213796
53195,Newgrange,EI,,,
53210,SAN ANDROS     ,BF,,,
53263,NEWARK         ,USA,NJ,40.735657,-74.1723667
53269,British Virgin ,VG,,,
53286,QUINHAGAK      ,USA,AK,59.7488889,-161.9158333
53288,FORT LAUDERDALE,USA,FL,26.1224386,-80.13731740000001
53300,MORGANTON      ,USA,NC,35.7454071,-81.6848188
53304,ASHFORD        ,USA,WA,46.7584413,-122.0309409
53309,Greenland,GL,,71.706936,-42.604303
53310,CRANE ISLAND   ,USA,WA,48.5979889,-122.9988219
53312,MCCOOK         ,USA,NE,40.1966701,-100.6248741
53329,ERIE           ,USA,PA,42.12922409999999,-80.085059
53350,MONUMENT VALLEY,USA,UT,37.00424539999999,-110.1734785
53426,PARAMARIBO,NS,,5.8520355,-55.2038278
53428,PORT ALSWORTH  ,USA,AK,60.20249999999999,-154.3127778
53444,ST. BARTHELEMY ,WN,,42.9903686,1.5421309
53470,KEUTERVILLE    ,USA,ID,46.0340459,-116.4415348
53487,INDIANAPOLIS   ,USA,IN,39.768403,-86.158068
53490,KAMPALA,UG,,0.3475964,32.5825197
53505,WALKER CAY     ,BF,,,
53522,STUART         ,USA,FL,27.197548,-80.2528257
53526,MANSFIELD      ,USA,MO,37.1067189,-92.5807231
53535,Schiphol,NL,,52.3105386,4.7682744
53578,JACKS CREEK    ,USA,TN,35.4686868,-88.52088250000001
53613,"Tiers, Tasmania",AS,,,
53630,DETROIT        ,USA,MI,42.331427,-83.0457538
53641,PERRY SOUND    ,CA,,45.3473925,-80.03478299999999
53650,Scottsbluff,USA,NE,41.8666341,-103.6671662
53685,Chicago O'Hare,USA,IL,41.9772281,-87.8367209
53695,SCHWENNIGEN,GE,,,
53699,WICHITA        ,USA,KS,37.68717609999999,-97.33005299999999
53708,FUNTER BAY     ,USA,AK,58.2413954,-134.8946917
53764,FORT LAUDERDALE,USA,FL,26.1224386,-80.13731740000001
53804,Pontianak,ID,,-0.0263303,109.3425039
53812,KODIAK         ,USA,AK,57.79000000000001,-152.4072222
53852,Santa Elena ,VE,,7.0216522,-66.739712
53866,Cannes,FR,,43.552847,7.017369
53893,Old Buckenham,UK,,52.483607,1.042095
53918,KAKTOVIK       ,USA,AK,70.1319444,-143.6238889
53928,TIMBALIER ISLE ,USA,LA,,
53930,Agana,USA,GU,13.4773979,144.7577677
53968,ALBION         ,USA,ID,42.4126885,-113.578063
53974,WESTMAN ISLES  ,IC,,,
53981,11MI. SO.OFTELL,USA,CO,,
53990,NOME           ,USA,AK,64.5011111,-165.4063889
54002,OPA LOCKA      ,USA,FL,25.9023168,-80.25032709999999
54027,SEATTLE        ,USA,WA,47.6062095,-122.3320708
54041,BERNARD GLACIER,USA,AK,61.165,-141.566667
54045,Jakarta,ID,,-6.2087634,106.845599
54059,ARCTIC VILLAGE ,USA,AK,68.1269444,-145.5377777
54071,Tlaxco,MX,,20.4212271,-98.02879089999999
54085,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
54086,NIMITZ HILL,USA,GU,13.4666808,144.7454685
54131,MORRISVILLE    ,USA,NC,35.823483,-78.8255621
54151,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
54166,MARSH HARBOUR  ,BF,,,
54168,FRIDAY HARBOR  ,USA,WA,48.5342662,-123.0171242
54188,LAS VEGAS      ,USA,NV,36.1699412,-115.1398296
54236,LOUDON COUNTY  ,USA,VA,39.076767,-77.6536125
54240,Auckland,NZ,,-36.8484597,174.7633315
54244,VENICE         ,USA,LA,33.9850469,-118.4694832
54245,SANTA ANA      ,USA,CA,33.7455731,-117.8678338
54247,GULF-OF-MEXICO ,,GM,,
54260,VALPARAISO     ,USA,IN,41.4730948,-87.0611412
54294,ALTUS          ,USA,OK,34.637765,-99.3340442
54308,TOLEDO         ,USA,OH,41.6639383,-83.55521200000001
54318,HESSEN,GE,,51.9302281,6.0551384
54329,KING SALMON    ,USA,AK,58.68832510000001,-156.661351
54332,EEK            ,USA,AK,60.2188889,-162.0244444
54344,Sioux Falls,USA,SD,43.5445959,-96.73110340000001
54382,OKEECHOBEE     ,USA,FL,27.2439349,-80.82978279999999
54408,SALT LAKE CITY ,USA,UT,40.7607793,-111.8910474
54419,LA TINTA       ,GT,,15.3116253,-89.884423
54434,KING SALMON    ,USA,AK,58.68832510000001,-156.661351
54448,AMARILLO       ,USA,TX,35.2219971,-101.8312969
54464,LAS TERRENAS   ,DR,,19.299298,-69.5559162
54480,CHATTANOOGA    ,USA,TN,35.0456297,-85.3096801
54482,WILLISTON,USA,VT,44.4454432,-73.099194
54502,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
54518,San Pedro Sula,HO,,15.4894965,-88.0355444
54530,JOSEPH VILLAGE ,USA,AK,61.1574383,-149.9010502
54566,BUFFALO        ,USA,NY,42.88644679999999,-78.8783689
54573,SELMA          ,USA,CA,36.5707838,-119.6120765
54574,ATMAUTLUAK     ,USA,AK,60.8669444,-162.2730556
54584,GILLETTE       ,USA,WY,44.2910915,-105.5022205
54586,"Pico, Duarte",DR,,19.0230419,-70.99851249999999
54587,TELLURIDE      ,USA,CO,37.9374939,-107.8122852
54590,BECKLEY        ,USA,WV,37.7781702,-81.1881557
54595,COLORADO SPRING,USA,CO,38.8338816,-104.8213634
54630,LOS GATOS      ,USA,CA,37.2358078,-121.9623751
54647,Pacific Ocean,USA,,51.32431140000001,-130.6709531
54648,Buena Vista,USA,CO,38.8422178,-106.1311288
54674,Officer South,AS,,17.4879639,78.54749199999999
54679,FAIRBANKS      ,USA,AK,64.8377778,-147.7163889
54685,Mariental,WA,,47.7510741,-120.7401386
54697,FORT LAUDERDALE,USA,FL,26.1224386,-80.13731740000001
54706,SOUTH PELTO #1 ,,GM,,
54720,VERMILLION 39  ,,GM,42.7794417,-96.9292104
54724,Rio Branco,BR,,-9.975377,-67.8248977
54725,KODIAK         ,USA,AK,57.79000000000001,-152.4072222
54734,BLUFF          ,USA,UT,37.2844448,-109.5517877
54760,Subic Bay,RP,,,
54764,KODIAK         ,USA,AK,57.79000000000001,-152.4072222
54780,Gulkana,USA,AK,62.20863379999999,-145.4514817
54802,SACRAMENTO     ,USA,CA,38.5815719,-121.4943996
54814,Maracaibo,VE,,10.6544509,-71.7147951
54827,Orleans,FR,,47.902964,1.909251
54836,COCA           ,EC,,-0.4616728,-76.99310740000001
54845,DEADHORSE      ,USA,AK,70.20019959999999,-148.4597191
54866,PHILIPPINE ISLA,RP,,,
54874,UNIONVILLE     ,USA,PA,40.907282,-77.87555870000001
54892,MUNSON         ,USA,FL,30.85067,-86.87483999999999
54898,ST. PETERSBURG ,USA,FL,27.7518284,-82.6267345
54911,CLIMAX         ,USA,CO,39.3014455,-106.2623485
54916,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
54992,Romulus,USA,MI,42.2222614,-83.39659940000001
54998,PEACH SPRINGS  ,USA,AZ,35.5291589,-113.425491
55002,BETHEL         ,USA,AK,60.7922222,-161.7558333
55010,TOPPING        ,USA,VA,37.5881938,-76.4743934
55028,TAYLORVILLE    ,USA,IL,39.548935,-89.294533
55061,NAPASKIAK      ,USA,AK,60.70683870000001,-161.7623803
55103,RIVERSIDE      ,USA,CA,33.9533487,-117.3961564
55104,Tajima,JA,,34.0233712,131.5480334
55117,EKWOK          ,USA,AK,59.3497222,-157.4752777
55121,Kiskunlachaza,HU,,47.18256,19.0092269
55139,SCHUYLER FALLS ,USA,NY,44.6286553,-73.55791479999999
55194,Woodruff,USA,WI,45.8965623,-89.6978166
55199,KOOSKIA        ,USA,ID,46.1448942,-115.9779188
55223,BUCHAREST      ,RO,,44.4267674,26.1025384
55258,Oxfordshire,UK,,51.7612056,-1.2464674
55298,Kabul,AF,FN,34.5553494,69.207486
55319,Ligure Sea,IT,,43.1945753,8.1338558
55352,KAILUA-KONA    ,USA,HI,19.639994,-155.9969261
55392,ST JOHN ANTIGUA,AC,,,
55394,CARIBBEAN SEA  ,,CB,14.525556,-75.818333
55426,MCKINLEY NAT'L.,USA,AK,63.06916889999999,-151.0069842
55433,MERRILLVILLE   ,USA,IN,41.4828144,-87.33281389999999
55480,INDIANAPOLIS   ,USA,IN,39.768403,-86.158068
55488,KAHULUI        ,USA,HI,20.8893351,-156.4729469
55499,BA,AR,,-34.6036844,-58.3815591
55501,BLANCHARD      ,USA,ID,48.0168468,-116.9838096
55506,MONTAGUE ISLAND,USA,AK,60.03779709999999,-147.4782755
55532,DEEP WATER CAY ,BF,,,
55548,ST. PETERSBURG ,USA,FL,27.7518284,-82.6267345
55560,LAKE BERRYESSA ,USA,CA,38.6097407,-122.254045
55577,URBANA         ,USA,IL,40.1105875,-88.2072697
55578,KENAI          ,USA,AK,60.55444439999999,-151.2583333
55620,TWIN FALLS     ,USA,ID,42.5629668,-114.4608711
55624,Tallinn,EN,,53.20872809999999,6.6114539
55627,MONUMENT VALLEY,USA,UT,37.00424539999999,-110.1734785
55643,DETROIT        ,USA,MI,42.331427,-83.0457538
55684,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
55729,,DA,,50.1805574,8.7955644
55730,ATLANTA        ,USA,GA,33.7489954,-84.3879824
55732,Leicester,UK,,52.6368778,-1.1397592
55749,COBAN          ,GT,,15.4650586,-90.38425269999999
55754,MONTEVIDEO  ,UY,,-34.9011127,-56.16453139999999
55756,KITOI BAY      ,USA,AK,58.19094610000001,-152.3704875
55758,MIAMI          ,USA,FL,25.7616798,-80.1917902
55766,Ottawa,CA,,45.4215296,-75.69719309999999
55803,MADRAS,IN,,13.0826802,80.2707184
55858,San Jose,CS,,36.522869,-5.8652962
55917,San Diego,USA,CA,32.715738,-117.1610838
55940,EL PASO        ,USA,TX,31.7618778,-106.4850217
55944,BETHEL         ,USA,AK,60.7922222,-161.7558333
55952,CHICAGO        ,USA,IL,41.8781136,-87.6297982
55974,Liquino,EC,,-0.3368055,-78.5398204
56016,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
56037,REYNOSA        ,MX,,26.0508406,-98.29789509999999
56078,Islamabad,PK,,33.7293882,73.0931461
56091,Lahr,GE,,48.33915,7.8781487
56097,MESA           ,USA,AZ,33.4151843,-111.8314724
56126,KENAI          ,USA,AK,60.55444439999999,-151.2583333
56136,"Balaga, Sarawak",MY,,3.200278,113.9347141
56137,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
56150,ANIAK          ,USA,AK,61.5828109,-159.540714
56151,MOPZAMBIQUE    ,MZ,,-18.665695,35.529562
56166,CHARLESTON     ,USA,WV,38.3498195,-81.6326234
56184,Ansa village,MO,,37.9642529,-91.8318334
56191,BILLINGS       ,USA,MT,45.7832856,-108.5006904
56199,ATLANTA        ,USA,GA,33.7489954,-84.3879824
56206,STEPHENVILLE   ,EI,,32.2206958,-98.2022633
56215,"La Cava Colonia Tovar, Venezuela",VE,,10.4108545,-67.2746981
56226,HAMILTON       ,CA,,43.25002080000001,-79.8660914
56248,KAUNAKAKAI     ,USA,HI,21.0933333,-157.0238889
56277,ASPEN          ,USA,CO,39.1910983,-106.8175387
56279,MARIETA        ,VE,,5.0266667,-66.3991667
56311,Miami,USA,FL,25.7616798,-80.1917902
56312,Lexington,USA,KY,38.0405837,-84.5037164
56315,KANSAS CITY    ,USA,KS,39.114053,-94.6274636
56334,Roeselare,BE,,50.94990869999999,3.1294471
56367,CHICAGO        ,USA,IL,41.8781136,-87.6297982
56381,SKWENTNA       ,USA,AK,61.923613,-151.1683574
56382,NOME           ,USA,AK,64.5011111,-165.4063889
56397,FAIRBANKS      ,USA,AK,64.8377778,-147.7163889
56401,PRESCOTT       ,USA,AZ,34.5400242,-112.4685025
56426,Shimozishima ,JA,,,
56427,Prto. Echeverry,CO,,5.3167,-76.96663
56445,Leguillac ,FR,UN,45.391936,0.514774
56467,Monterrey,MX,,25.6866142,-100.3161126
56479,FT.LAUDERDALE  ,USA,FL,26.1224386,-80.13731740000001
56501,BELLEVILLE     ,USA,MI,42.2047619,-83.4852133
56516,CAMARINES PROVI,RP,,,
56546,FREEMONT,USA,MI,43.4675173,-85.9420013
56549,FARMINGTON     ,USA,NM,36.72805830000001,-108.2186856
56570,NASHVILLE      ,USA,TN,36.1626638,-86.7816016
56575,CHESTERFIELD   ,USA,MO,38.6631083,-90.5770675
56594,TAMPA          ,USA,FL,27.950575,-82.4571776
56617,ADJUNTAS       ,,PR,18.1627363,-66.7221187
56639,HOONAH         ,USA,AK,58.11,-135.4436111
56647,,AV,,40.996451,15.1258955
56649,GOMA           ,UG,,3.1,32.6666667
56658,INDIANAPOLIS   ,USA,IN,39.768403,-86.158068
56669,BOGOTA         ,CO,,4.710988599999999,-74.072092
56693,CIUDAD BOLIVAR ,VE,,8.088279100000001,-63.5535552
56722,GALESBURG      ,USA,IL,40.94781580000001,-90.3712395
56723,MIAMI          ,USA,FL,25.7616798,-80.1917902
56726,NEAR SEWARD    ,USA,AK,60.10416669999999,-149.4422222
56733,TELL CITY      ,USA,IN,37.9514447,-86.76776629999999
56757,EAST CAMERON   ,,GM,,
56796,RENO           ,USA,NV,39.5296329,-119.8138027
56807,Morelia,MX,,19.7059504,-101.1949825
56830,HONOLULU       ,USA,HI,21.3069444,-157.8583333
56865,PENSACOLA      ,USA,FL,30.42130899999999,-87.2169149
56872,CALHOUN        ,USA,GA,34.502587,-84.9510542
56901,Malaga,SP,,-23.4816157,-46.7780451
56944,LIMA           ,PE,,-12.046374,-77.0427934
56948,Chambery,FR,,45.564601,5.917781
56950,SURAT THANI    ,TH,,9.1382389,99.3217483
56976,FRANKLIN       ,USA,PA,41.3978358,-79.8314437
56977,Aspen,USA,CO,39.1910983,-106.8175387
57008,HAYDEN         ,USA,CO,40.4894302,-107.2636842
57013,SEOUL          ,KS,,39.011902,-98.4842465
57017,"Sevenoaks, Kent",UK,,51.27241000000001,0.190898
57020,GUATEMALA CITY ,GT,,14.6349149,-90.5068824
57027,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
57037,Detroit,USA,MI,42.331427,-83.0457538
57056,Pachuca,MX,,20.1010608,-98.7591311
57057,SKWENTA        ,USA,AK,61.923613,-151.1683574
57058,CHICKALOON     ,USA,AK,61.7966667,-148.4627778
57074,MIDLAND        ,USA,TX,31.9973456,-102.0779146
57095,Leeds,UK,,53.8007554,-1.5490774
57112,MINNEAPOLIS    ,USA,MN,44.977753,-93.2650108
57123,Provo,USA,UT,40.2338438,-111.6585337
57156,BIGGIN HILL,UK,,51.312059,0.032802
57160,Mt. Taranaki ,NZ,,-39.2967702,174.0633993
57171,KASAAN         ,USA,AK,55.5388889,-132.4008332
57176,Chanco,CI,,,
57230,NAIROBI,KE,,-1.2920659,36.8219462
57287,MISSING        ,BF,,,
57311,Saint Marc,HA,,31.7765043,35.23018
57316,BENTON         ,USA,AL,32.3068054,-86.8177608
57409,Skane County,SW,,55.99025719999999,13.5957692
57414,LAKE CITY      ,USA,CO,38.02999670000001,-107.3153335
57421,Leningradsky,RS,,,
57435,SANTA MARIA    ,PO,,42.842228,-7.989430800000001
57475,ACCRA,GH,,5.6037168,-0.1869644
57497,HUARMEY        ,PE,,-10.0664169,-78.1506824
57509,San Luis Potosi,MX,,22.1564699,-100.9855409
57511,HONOLULU       ,USA,HI,21.3069444,-157.8583333
57516,Belleville,USA,IL,38.5200504,-89.9839935
57557,RAND,SF,,37.729571,-122.372133
57606,BOSTON         ,USA,MA,42.3600825,-71.0588801
57612,"Guangdong Province, China",CH,,22.700826,114.2480589
57628,ROSELAWN       ,USA,IN,41.1587014,-87.29167129999999
57631,FAIRBANKS      ,USA,AK,64.8377778,-147.7163889
57693,SAN QUINTIN    ,MX,,30.56087669999999,-115.9379302
57710,MIWAULKEE      ,USA,WI,43.0389025,-87.9064736
57720,VALDOSTA       ,USA,GA,30.8327022,-83.2784851
57732,KALAUPAPA      ,USA,HI,21.1893014,-156.9818053
57755,ROCHESTER      ,USA,MN,44.0121221,-92.4801989
57774,WHITTIER       ,USA,AK,60.77305560000001,-148.6838889
57776,ST. THOMAS     ,,VI,18.335361,-64.95340089999999
57788,BEVERLY        ,USA,MA,42.5584283,-70.880049
57828,BOISE          ,USA,ID,43.6187102,-116.2146068
57835,Buenos Aires,AR,UN,-32.6350182,-62.4831977
57867,Ipil,RP,,50.4279248,7.411474800000001
57950,West Palm Beach,USA,FL,26.7153424,-80.0533746
57956,TAHOE VALLEY   ,USA,CA,38.9135189,-120.0043487
57997,SPRINGFIELD    ,USA,MO,37.2089572,-93.29229889999999
58044,Daisen,JA,,39.4949285,140.4256247
58109,ATLANTIC OCEAN ,,AO,-16.9760003,11.6840589
58170,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
58246,MONUMENT VALLEY,USA,UT,37.00424539999999,-110.1734785
58247,GRAND JUNCTION ,USA,CO,39.0638705,-108.5506486
58255,HOUSTON        ,USA,TX,29.7604267,-95.3698028
58284,SALT LAKE CITY ,USA,UT,40.7607793,-111.8910474
58288,ATHENS         ,USA,OH,39.3292396,-82.1012554
58290,SCHUYLER       ,USA,NE,41.4483432,-97.0597019
58311,LONE ROCK      ,USA,WI,43.18332350000001,-90.1979016
58317,OXBOW          ,USA,OR,44.9748785,-116.8629359
58322,PENSACOLA      ,USA,FL,30.42130899999999,-87.2169149
58332,Chicago,USA,IL,41.8781136,-87.6297982
58346,"Bulli Tops, Australia",AS,,-34.2989771,150.9057337
58372,Fort du France,WN,,50.0129908,2.5194905
58377,DALLAS         ,USA,TX,32.7766642,-96.79698789999999
58400,HOMER          ,USA,AK,59.64250000000001,-151.5483333
58426,NEIHART        ,USA,MT,46.93329550000001,-110.7357707
58447,Sandown,UK,,50.659079,-1.149397
58449,LANAI          ,USA,HI,20.8165975,-156.9273193
58467,DENVER         ,USA,CO,39.7392358,-104.990251
58471,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
58489,CAIRO          ,EG,,30.0444196,31.2357116
58490,MCGRATH        ,USA,AK,62.9532043,-155.5959922
58517,CORDOVA        ,USA,AK,60.5424087,-145.7525414
58524,GIRDWOOD       ,USA,AK,60.95432469999999,-149.1598983
58531,Kathmandu,NP,,27.7172453,85.3239605
58535,STUART         ,USA,FL,27.197548,-80.2528257
58590,KING SALMON    ,USA,AK,58.68832510000001,-156.661351
58636,SELAWIK        ,USA,AK,66.6038889,-160.0069444
58641,KANSAS CITY    ,USA,MO,39.0997265,-94.5785667
58652,NOME           ,USA,AK,64.5011111,-165.4063889
58672,SAN ANTONIO    ,USA,TX,29.4241219,-98.49362819999999
58684,SAN JUAN       ,,PR,18.4655394,-66.1057355
58698,EL PASO,USA,TX,31.7618778,-106.4850217
58727,AZORES         ,PO,,37.7412488,-25.6755944
58741,COVINGTON      ,USA,KY,39.0836712,-84.5085536
58745,RAWLINS        ,USA,WY,41.7910697,-107.2386627
58753,STORY          ,USA,WY,44.574694,-106.8867261
58757,LINWOOD,UK,,55.84833399999999,-4.493342
58758,VAN NUYS,USA,CA,34.1898566,-118.451357
58777,CALGARY        ,CA,,51.0486151,-114.0708459
58844,BLANDING       ,USA,UT,37.6241646,-109.478177
58854,ALAMOSA        ,USA,CO,37.4694491,-105.8700214
58861,FT. WAYNE      ,USA,IN,41.079273,-85.1393513
58873,Jiquipilco,MX,,19.5573493,-99.60675309999999
58888,NEAR TANANA    ,USA,AK,65.1719444,-152.0788889
58918,Biggin Hill,UK,,51.312059,0.032802
58926,11NM EAST OF SI,USA,AK,,
58942,Gleiswile,GE,,,
58956,ATLANTIC OCEAN ,,AO,-16.9760003,11.6840589
58995,TEXARKANA      ,USA,AR,33.4417915,-94.0376881
59000,VERNAL         ,USA,UT,40.4555157,-109.5287479
59002,Budaors,HU,,47.4621396,18.9529586
59009,Pointe a Pitre,GP,,16.2376869,-61.5340424
59029,SHEEP MOUNTAIN ,USA,AK,68.3108333,-162.9313889
59039,HIBBING        ,USA,MN,47.42715459999999,-92.9376887
59041,DETROIT        ,USA,MI,42.331427,-83.0457538
59051,Wamena,ID,,-4.0991845,138.9253206
59092,EASE OF LIMA   ,PE,,-12.046374,-77.0427934
59093,COLD BAY       ,USA,AK,55.204498,-162.7183867
59095,CAPTINTERIA    ,USA,CA,34.39888380000001,-119.5184564
59144,CAPE SABINE,USA,AK,69.0241667,-163.8572222
59155,Prajuabkhirikha,TH,,11.812367,99.79732709999999
59191,GUAYAQUIL      ,EC,,-2.1709979,-79.9223592
59238,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
59275,CHOQUE         ,PE,,-10.43826,-77.49690199999999
59278,Pastaza,EC,,-1.6332034,-77.010385
59301,ATLANTIC OCEAN,,AO,-16.9760003,11.6840589
59344,LOMPOC         ,USA,CA,34.6391501,-120.4579409
59358,Weiz,AU,,47.1810013,15.5686894
59391,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
59410,Boston,USA,MA,42.3600825,-71.0588801
59418,Teresina Municipality,BR,,-5.0524863,-42.8345373
59419,PORT-AU-PRINCE ,HA,,18.5563585,-72.25996719999999
59448,Manglaore,IN,,12.9715987,77.5945627
59476,Philadelphia,USA,PA,39.9525839,-75.1652215
59477,PARIS          ,FR,,48.856614,2.3522219
59501,Seron,SP,,-21.0476815,-49.6789491
59519,DFW AIRPORT    ,USA,TX,32.8998091,-97.0403352
