,ev_city,ev_country,ev_state,latitude,longitude
24484,MINERAL WELLS  ,USA,TX,32.8084605,-98.1128223
24489,Lagos,NI,,6.696831299999999,3.238899
24493,HONOLULU       ,USA,HI,21.3069444,-157.8583333
24500,WALKERS CAY    ,BF,,,
24517,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
24551,CANDLE         ,USA,AK,65.91426799999999,-161.934799
24594,GREENSBORO,USA,NC,36.0726354,-79.7919754
24609,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
24614,Heathrow IAP,UK,,,
24623,DURANGO,MX,,24.0277202,-104.6531759
24635,MIAMI          ,USA,FL,25.7616798,-80.1917902
24642,ONEONTA        ,USA,NY,42.4528571,-75.0637746
24646,FLORENCE       ,USA,SC,34.1954331,-79.7625625
24653,Hong Kong,HK,,22.2783151,114.174695
24667,CHICAGO        ,USA,IL,41.8781136,-87.6297982
24700,Puebla,MX,,19.0412967,-98.20619959999999
24747,Cantagallo,EC,,-1.302578,-80.73692299999999
24756,MIAMI          ,USA,FL,25.7616798,-80.1917902
24762,ANTELOPE WELLS ,USA,NM,31.3353695,-108.5306436
24769,Santa Rosa,EC,,-3.4593888,-79.9668308
24774,HI. NAT'L PARK ,USA,HI,,
24779,WALLINGFORD    ,USA,CT,41.4570108,-72.8230736
24798,TAMPA          ,USA,FL,27.950575,-82.4571776
24810,HOPEWELL       ,USA,VA,37.3043154,-77.28720009999999
24827,ECKERMAN       ,USA,MI,46.3652931,-85.0353578
24840,Darwin Aerodrome,AS,,,
24893,DECATUR        ,USA,MI,42.1080979,-85.97445689999999
24900,San Felipe,CI,,,
24926,NEAR ILIAMNA   ,USA,AK,59.7547222,-154.9061111
25007,BURSA          ,TU,,48.5195659,9.0557378
25020,Albrook,PM,,,
25033,DOUGLASSVILLE  ,USA,PA,40.2581117,-75.7262916
25043,CHICHEN ITZA,MX,,20.6783333,-88.5688888
25044,ELIM           ,USA,AK,64.61749999999999,-162.2605556
25067,Malaga,SP,,-23.4816157,-46.7780451
25080,ELKHORN        ,USA,WI,42.6727927,-88.5445447
25095,CHICAGO        ,USA,IL,41.8781136,-87.6297982
25099,WEATHERFORD    ,USA,TX,32.7592955,-97.7972544
25101,Chicago,USA,IL,41.8781136,-87.6297982
25120,SYLVAN SPRINGS ,USA,AL,33.5156628,-87.01499480000001
25137,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
25149,"Halim, Indonesia",ID,,-6.240401899999999,106.8792665
25191,PADERBORN      ,GE,,52.2644481,5.6095899
25207,BEATTY         ,USA,NV,36.9085566,-116.7592265
25247,CHARLOTTE      ,USA,NC,35.2270869,-80.8431267
25262,GRAND JUNCTION ,USA,CO,39.0638705,-108.5506486
25298,NEAR EKWOK     ,USA,AK,59.3497222,-157.4752777
25303,BLANDING       ,USA,UT,37.6241646,-109.478177
25358,FORT YUKON     ,USA,AK,66.56734999999999,-145.2513402
25359,Jena-Isserstedt,GE,,,
25361,NOORVIK        ,USA,AK,66.8383333,-161.0327778
25371,EMPORIA        ,USA,KS,38.403903,-96.18166260000001
25376,Moscow,RS,,55.755826,37.6173
25380,LAS VEGAS      ,USA,NV,36.1699412,-115.1398296
25389,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
25411,KIVALINA       ,USA,AK,67.72694430000001,-164.5333333
25451,HAINES         ,USA,AK,59.2358333,-135.445
25466,IVANOF BAY     ,USA,AK,55.9105409,-159.4922634
25468,Swan River,CA,,52.1050923,-101.2706212
25475,ST. THOMAS     ,,VI,18.335361,-64.95340089999999
25496,CHICAGO        ,USA,IL,41.8781136,-87.6297982
25511,Piedras Negras,MX,,28.6916182,-100.5408622
25530,ATLANTIC OCEAN ,,AO,-16.9760003,11.6840589
25542,SPARREVOHN     ,USA,AK,65.56389,-167.91888
25552,South Timbalier 127,USA,GM,,
25555,GROTON         ,USA,CT,41.3497456,-72.0790717
25603,LA CEIBA       ,HO,,15.7734407,-86.7868604
25629,Taipei,TW,,25.0329694,121.5654177
25650,Monterrey,MX,,25.6866142,-100.3161126
25659,FT.LAUDERDALE  ,USA,FL,26.1224386,-80.13731740000001
25663,ELFIN COVE     ,USA,AK,58.1944444,-136.3433333
25673,NUIQSUT        ,USA,AK,70.2175,-150.9763889
25688,Ishikawa,JA,,36.5433825,136.6120907
25690,MIAMI          ,USA,FL,25.7616798,-80.1917902
25702,FAIRBANKS      ,USA,AK,64.8377778,-147.7163889
25708,TAMBON THA CHAL,IN,,,
25745,EAGLE          ,USA,AK,64.78805559999999,-141.2
25764,HIGH ISLAND A20,,GM,51.5535446,0.5595831
25772,MOLINE         ,USA,IL,41.5067003,-90.51513419999999
25818,Telluride,USA,CO,37.9374939,-107.8122852
25834,PELICAN NARROWS,CA,,55.171526,-102.939774
25857,JACKSONVILLE   ,USA,FL,30.3321838,-81.65565099999999
25904,PLEASANTON     ,USA,CA,37.6624312,-121.8746789
25908,Niedersachsen,GE,,52.2883983,10.552325
25914,KAHULUI        ,USA,HI,20.8893351,-156.4729469
25936,Schefferville,CA,,54.8245589,-66.81747949999999
25945,JUNEAU         ,USA,AK,58.3019444,-134.4197222
25949,VIRGINIA CITY  ,USA,NV,39.3095135,-119.6499793
25980,CHICAGO        ,USA,IL,41.8781136,-87.6297982
26042,GAKONA         ,USA,AK,62.3019444,-145.3019444
26060,JUNEAU         ,USA,AK,58.3019444,-134.4197222
26061,BENTLEY CREEK  ,USA,PA,41.946463,-76.71328539999999
26087,AKIACHAK       ,USA,AK,60.9094444,-161.4313889
26110,HIGH ISLAND 389,,GM,51.5535446,0.5595831
26132,MIAMI          ,USA,FL,25.7616798,-80.1917902
26175,PATTERSON      ,USA,LA,29.6932641,-91.3020502
26182,Libertad,UY,,-34.6395791,-56.6121145
26211,CHARLESTON     ,USA,WV,38.3498195,-81.6326234
26220,ALBUQUERQUE    ,USA,NM,35.0853336,-106.6055534
26221,FARGO          ,USA,ND,46.8771863,-96.7898034
26230,BOSTON         ,USA,MA,42.3600825,-71.0588801
26240,Empingham,UK,,52.6672407,-0.5970475
26260,TRAVERSE CITY  ,USA,MI,44.7630567,-85.62063169999999
26277,MIAMI          ,USA,FL,25.7616798,-80.1917902
26280,COVINGTON      ,USA,KY,39.0836712,-84.5085536
26289,CHARLOTTE      ,USA,NC,35.2270869,-80.8431267
26302,Ayapel,CO,,8.3092849,-75.140264
26316,PEOTONE        ,USA,IL,41.3322554,-87.78532170000001
26339,Ramstein,GE,,,
26347,PAXSON         ,USA,AK,63.03224760000001,-145.4972418
26358,CASHMERE       ,USA,WA,47.5223465,-120.4698024
26361,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
26362,SAN LUIS OBISPO,USA,CA,35.2827524,-120.6596156
26390,VALPARAISO     ,CI,,-16.023795,-48.0179957
26403,GRAYLING       ,USA,AK,62.90361109999999,-160.0647222
26414,Dhoyntji,AS,,,
26417,Sao Paulo,BR,,-23.5505199,-46.63330939999999
26444,FALLON         ,USA,NV,39.4748693,-118.7770407
26460,Solo (Java Is.),ID,,-6.9228108,107.6598149
26476,ROSKILDE       ,DA,,55.64191,12.087845
26513,DENVER         ,USA,CO,39.7392358,-104.990251
26520,ATLANTA        ,USA,GA,33.7489954,-84.3879824
26538,Tanjung Pinang,ID,,0.9185504,104.4665072
26566,NEW YORK       ,USA,NY,40.7127837,-74.0059413
26567,WEST PALM BEACH,USA,FL,26.7153424,-80.0533746
26593,ASPEN          ,USA,CO,39.1910983,-106.8175387
26597,PROVIDENCE     ,USA,RI,41.8239891,-71.4128343
26603,MERION         ,USA,PA,39.9982136,-75.2508229
26611,LANE CITY      ,USA,TX,29.2152606,-96.02612649999999
26622,MASON CITY     ,USA,IA,43.1535728,-93.20103669999999
26630,Dulles Airport,USA,VA,38.9531162,-77.45653879999999
26639,FT. LAUDERDALE ,USA,FL,26.1224386,-80.13731740000001
26649,Harare,ZI,,-17.8906362,30.9920867
26658,Finningley,UK,,53.4863102,-0.9843103
26665,TOGIAK         ,USA,AK,59.06194439999999,-160.3763889
26705,Cuidad Guayana,VE,,8.3663119,-62.6496813
26706,Aguascalientes,MX,,21.8852562,-102.2915677
26724,Madrid,SP,,-22.7349114,-47.1697091
26733,KOYUK          ,USA,AK,64.93194439999999,-161.1569443
26740,WENZHO         ,CH,,27.98121,120.7061292
26752,Miami,USA,FL,25.7616798,-80.1917902
26783,MONUMENT VALLEY,USA,UT,37.00424539999999,-110.1734785
26789,PORT WALTER    ,USA,AK,56.3810172,-134.6509311
26801,ALTOONA        ,USA,PA,40.5186809,-78.3947359
26819,DETROIT        ,USA,MI,42.331427,-83.0457538
26858,SANTAN,ID,,-0.055815,117.451302
26869,DENVER         ,USA,CO,39.7392358,-104.990251
26870,BREVIG MISSION ,USA,AK,65.3347222,-166.4891667
26882,Medellin,CO,,6.253040800000001,-75.5645737
26899,OUZINKIE       ,USA,AK,57.9236111,-152.5022222
26919,Bella Bella,CA,,52.1605419,-128.1455793
26973,SKWENTNA       ,USA,AK,61.923613,-151.1683574
26974,KAOHSLUNG      ,TW,,22.6272784,120.3014353
26994,VAN NUYS,USA,CA,34.1898566,-118.451357
27003,NAKNEK         ,USA,AK,58.72833329999999,-157.0138889
27009,Dulles,USA,VA,38.9558546,-77.44781929999999
27066,Amaga,CO,,6.037113000000001,-75.702277
27067,"Kempton, Germany",GE,,,
27068,PUNTO FIJO     ,VE,,11.711511,-70.1813018
27084,"Beluru, Sarawak",MY,,3.983333,114.1
27094,NASHVILLE      ,USA,TN,36.1626638,-86.7816016
27099,KANSAS CITY    ,USA,MO,39.0997265,-94.5785667
27104,BETHEL         ,USA,AK,60.7922222,-161.7558333
27140,OCRACOKE       ,USA,NC,35.1146152,-75.9810097
27175,KOTZEBUE       ,USA,AK,66.89833329999999,-162.5966666
27187,NEWMARKET      ,UK,,52.24487999999999,0.407962
27196,Cranbrook,CA,,49.5129678,-115.7694002
27220,CINCINNATI     ,USA,OH,39.1031182,-84.5120196
27239,Saga,JA,,33.2559781,130.2622999
27325,SYRACUSE       ,USA,NY,43.0481221,-76.14742439999999
27347,Toccoa,USA,GA,34.5773206,-83.3323851
27350,GREELEY        ,USA,CO,40.4233142,-104.7091322
27375,Yogyakarta,ID,,-7.7955798,110.3694896
27378,NEWBURGH       ,USA,NY,41.5034271,-74.0104178
27394,LUQUA          ,MT,,35.8582865,14.4868883
27397,MEETEETSE      ,USA,WY,44.1571766,-108.8715193
27402,Memphis,USA,TN,35.1495343,-90.0489801
27443,PORT O'CONNER  ,USA,TX,28.4475898,-96.4053596
27451,Moisselles,FR,,49.04616799999999,2.341234
27495,NEAR KIPNUK    ,USA,AK,59.9401747,-164.0833318
27502,"Katra, India",IN,,22.9731219,86.8546573
27512,PENDLETON      ,USA,OR,45.672075,-118.7885967
27514,Alice Arm,CA,,55.482822,-129.489969
27530,Brest,FR,,48.390394,-4.486076
27548,Mahone,TZ,,32.5360581,-94.3561568
27578,KALAMAZOO      ,USA,MI,42.2917069,-85.5872286
27581,"Saskatoon, Saskatchewan, Canada",CA,,52.1332144,-106.6700458
27590,MORA           ,USA,NM,35.9742227,-105.3300057
27596,CUIDAD BOLIVAR ,VE,,8.088279100000001,-63.5535552
27608,CATAMARA,EC,,,
27630,TRINIDAD       ,WN,,35.8237569,-105.9200238
27642,GRANGEVILLE    ,USA,ID,45.926552,-116.1223654
27698,BENTON HARBOR  ,USA,MI,42.1167065,-86.45418939999999
27707,Sakha Republic,RS,,66.7613451,124.1237531
27712,BULVERDE       ,USA,TX,29.7438332,-98.4530729
27743,ARICA          ,PE,,-1.583256,-75.18881999999999
27748,Yardley,USA,PA,40.245664,-74.8459972
27772,RIO SIDRA      ,PM,,,
27786,BANGOR         ,USA,ME,44.80118210000001,-68.77781379999999
27789,Buckinghamshire,UK,,51.8137073,-0.8094705
27798,BETHEL         ,USA,AK,60.7922222,-161.7558333
27803,Gulf of Mexico,USA,,30.0367543,-84.336621
27811,Channel Islands,UK,AO,,
27834,HYANNIS        ,USA,MA,41.6524911,-70.2881124
27835,ILIAMNA        ,USA,AK,59.7547222,-154.9061111
27895,ANGLETON       ,USA,TX,29.16941,-95.4318847
27896,GOLDFIELD      ,USA,NV,37.7084481,-117.2357131
27958,BUTTE          ,USA,MT,46.0038232,-112.5347776
27959,Hamm-Lippewiese,GE,,51.6738583,7.815981600000001
27981,ORLANDO        ,USA,FL,28.5383355,-81.3792365
28014,Grand Isle S108,USA,GM,29.2366172,-89.9872941
28020,CHICOPEE       ,USA,MA,42.1487043,-72.6078672
28036,Riyadh,SA,,24.7135517,46.6752957
28040,LITTLE ROCK    ,USA,AR,34.7464809,-92.28959479999999
28042,VALDEZ         ,USA,AK,61.13083330000001,-146.3483333
28049,METLAKATLA     ,USA,AK,55.1291667,-131.5722222
28060,GLEN BURNIE    ,USA,MD,39.1626084,-76.6246886
28109,COLUMBUS       ,USA,OH,39.9611755,-82.99879419999999
28130,DETROIT        ,USA,MI,42.331427,-83.0457538
28131,Zurich,SZ,,47.2226601,8.751896
28140,Shakar Darah District,AF,,,
28143,Taitung,TW,,22.7972447,121.0713702
28147,FORT YUKON     ,USA,AK,66.56734999999999,-145.2513402
28170,SAN FRANCISCO  ,USA,CA,37.7749295,-122.4194155
28181,TWO LAKES      ,USA,AK,61.123027,-153.7985623
28190,Victoriaville,CA,,46.0556724,-71.95895589999999
28194,Ilheua,BR,,-14.7935051,-39.0463797
28207,Canberra,AS,,-35.2819998,149.1286843
28223,ST. AUGUSTINE  ,USA,FL,29.9012437,-81.31243409999999
28231,Rio Branco,BR,,-9.975377,-67.8248977
28250,CONGOTOWN      ,CF,,,
28281,FARGO          ,USA,ND,46.8771863,-96.7898034
28294,Auckland,NZ,,-36.8484597,174.7633315
28309,MANGROVE KEY   ,CF,,,
28322,Boquete,PM,,,
28338,Monastir,TS,,,
28345,OLATHE         ,USA,KS,38.8813958,-94.81912849999999
28347,AMERY          ,USA,WI,45.3069062,-92.3621369
28349,Ishpingo,EC,,-2.4377072,-76.7960732
28356,Port Alberni,CA,,49.2338882,-124.8055494
28366,MIAMI          ,USA,FL,25.7616798,-80.1917902
28381,GISBORNE,NZ,,-38.662334,178.017649
28384,NONDALTON      ,USA,AK,59.9736111,-154.8458333
28387,Amsterdam,NL,,52.3702157,4.895167900000001
28395,MYRTLE BEACH   ,USA,SC,33.6890603,-78.8866943
28435,SMITHVILLE     ,USA,TN,35.9606185,-85.8141516
28456,KOTZEBUE       ,USA,AK,66.89833329999999,-162.5966666
28470,DRIFT RIVER    ,USA,AK,60.5888675,-152.1619772
28473,Curico,CI,,,
28493,KagawaPrefectur,JA,,34.3587104,133.9680741
28509,HOMER          ,USA,AK,59.64250000000001,-151.5483333
28520,EL PASO        ,USA,TX,31.7618778,-106.4850217
28526,EAST CAMERON   ,,GM,,
28534,Moosonee,CA,,51.273089,-80.64004899999999
28537,ATLANTIC CITY  ,USA,NJ,39.3642834,-74.4229266
28541,EMMETT         ,USA,ID,43.8734978,-116.4993012
28566,FABREGUES,FR,,43.549831,3.778934999999999
28580,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
28601,MUSTANG ISLAND ,,GM,,
28602,HIGH ISL BLK595,,GM,51.5535446,0.5595831
28604,Saint Gondon,FR,,47.698268,2.543024
28613,DENVER         ,USA,CO,39.7392358,-104.990251
28674,Zuerich,SZ,,47.2226601,8.751896
28683,KEYSER         ,USA,WV,39.4409277,-78.9739156
28690,KODIAK         ,USA,AK,57.79000000000001,-152.4072222
28698,ESTACADA       ,USA,OR,45.28956549999999,-122.3336963
28713,GULF OF MEXICO ,,GM,,
28719,GRAND FORKS    ,USA,ND,47.9252568,-97.0328547
28720,MONTROSE       ,USA,CO,38.4783198,-107.8761738
28723,RAPID CITY     ,USA,SD,44.0805434,-103.2310149
28734,BENTONVILLE    ,USA,AR,36.3728538,-94.2088172
28745,RUSSIAN MISSION,USA,AK,61.785,-161.3202778
28776,COLUMBIA       ,USA,SC,34.0007104,-81.0348144
28807,"McIvor Lake, BC",CA,,50.01605989999999,-125.3781494
28827,La Campa,HO,,,
28848,Caratagena,CO,,10.3910485,-75.4794257
28880,Mazama,USA,WA,48.5920867,-120.4039844
28889,TAKOTNA        ,USA,AK,62.9886111,-156.0641666
28917,SAN JUAN       ,,PR,18.4655394,-66.1057355
28937,SAN DIEGO      ,USA,CA,32.715738,-117.1610838
28968,BETTLES        ,USA,AK,66.9188889,-151.5161111
28978,PRNC FREDERICK ,USA,MD,38.5403996,-76.5844017
28996,DEFIANCE       ,USA,OH,41.2844933,-84.3557802
28999,Kabul,AF,,34.5553494,69.207486
29005,POINT HOPE     ,USA,AK,68.3477778,-166.8080556
29027,HAMILTON       ,USA,AL,34.1423235,-87.98864379999999
29043,CHICAGO        ,USA,IL,41.8781136,-87.6297982
29047,JUNEAU         ,USA,AK,58.3019444,-134.4197222
29070,"Oban, Scotland",UK,,56.415157,-5.471047
29112,WARSAW         ,USA,IN,41.2381,-85.8530469
29145,ROCHESTER      ,USA,NY,43.16103,-77.6109219
29175,MONTGOMERY     ,USA,AL,32.3668052,-86.2999689
29206,BRADFORD,USA,PA,41.9564953,-78.649163
29267,DETROIT        ,USA,MI,42.331427,-83.0457538
29270,CHARLOTTE      ,USA,NC,35.2270869,-80.8431267
29290,MT. WAIALEALE  ,USA,HI,22.0706522,-159.4961272
29294,PalmaDeMallorca,SP,,-23.5725986,-46.6503237
29304,FORT YUKON     ,USA,AK,66.56734999999999,-145.2513402
29389,PUT-IN-BAY     ,USA,OH,41.6542158,-82.8207429
29392,LAS MESITAS    ,HO,,,
29422,Fort Lauderdale,USA,FL,26.1224386,-80.13731740000001
29426,SHIP SHOAL BLK ,,GM,,
29429,EVANSTON       ,USA,WY,41.2682794,-110.9632373
29438,Mt. Tarawera,NZ,,-38.2266666,176.5066666
29456,LINDEN         ,USA,TN,35.6172917,-87.8394704
29471,Shanghai,CH,,34.0848366,115.3243971
29543,CHICAGO        ,USA,IL,41.8781136,-87.6297982
29548,MILWAUKEE      ,USA,WI,43.0389025,-87.9064736
29562,FUNTER PASS    ,USA,AK,61.5756429,-149.854247
29575,Sharjah Airport,,,25.3284352,55.5122577
29631,PETERSBURG     ,USA,AK,56.8125,-132.9555556
29657,ORLANDO        ,USA,FL,28.5383355,-81.3792365
29662,BETHEL         ,USA,AK,60.7922222,-161.7558333
29679,PATTERSON      ,USA,LA,29.6932641,-91.3020502
29697,SUSANK         ,USA,KS,38.6408447,-98.7739711
29722,POLK INLET     ,USA,AK,,
29741,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
29754,KOTLIK         ,USA,AK,63.03416670000001,-163.5533333
29763,Marmara Sea,TU,,,
29825,ROMSLEY,UK,,52.415712,-2.057134
29862,GEORGETOWN/GUY ,GY,,5.414921,100.3297612
29905,DENVER         ,USA,CO,39.7392358,-104.990251
29931,STANSTED,UK,,51.90522499999999,0.19691
29944,WEST PALM BCH  ,USA,FL,26.7153424,-80.0533746
29959,New York,USA,NY,40.7127837,-74.0059413
29967,OXFORD         ,USA,ME,44.1317459,-70.4931557
29968,MILES CITY     ,USA,MT,46.4083362,-105.8405582
29982,Sulzberg,GE,,,
30012,AUGUSTA        ,USA,GA,33.4734978,-82.0105148
30016,ATLANTIC OCEAN,,AO,-16.9760003,11.6840589
30029,OAK GROVE      ,USA,LA,32.8609625,-91.3884482
30048,CROWNPOINT     ,USA,NM,35.6780769,-108.1511785
30105,HOLY CROSS     ,USA,AK,62.19944439999999,-159.7713889
30115,Guadalajara,MX,,20.6596988,-103.3496092
30125,CAT CAY        ,BF,,,
30154,GUATEMALA CITY ,GT,,14.6349149,-90.5068824
30162,MEXICO CITY    ,MX,,19.4326077,-99.133208
30186,CHICAGO        ,USA,IL,41.8781136,-87.6297982
30190,OXFORD         ,USA,CT,41.4338203,-73.1168393
30209,GRAND CANYON   ,USA,AZ,36.0544445,-112.1401108
30221,CHARLESTON     ,USA,SC,32.7764749,-79.93105120000001
30235,ZACHER BAY     ,USA,AK,57.5558333,-153.7708333
30254,Bonapart Lake,CA,,51.2605065,-120.5692423
30258,SCOTTSDALE     ,USA,AZ,33.4941704,-111.9260519
30260,100MI S.KNG SLM,USA,AK,,
30266,ROCK SOUND     ,BF,,,
30311,LA PAZ,BL,,26.336672,-80.162521
30315,MINNEAPOLIS    ,USA,MN,44.977753,-93.2650108
30332,JUNEAU         ,USA,AK,58.3019444,-134.4197222
30343,ATLANTA        ,USA,GA,33.7489954,-84.3879824
30372,HELENA         ,USA,MT,46.5883707,-112.0245054
30415,MCCARTHY       ,USA,AK,61.4333333,-142.9216667
30443,Augsburg Bayern,GE,,48.3705449,10.89779
30447,DFW AIRPORT    ,USA,TX,32.8998091,-97.0403352
30512,BROOKEVILLE    ,USA,MD,39.1806623,-77.0591452
30513,ANACORTES      ,USA,WA,48.51260449999999,-122.6126718
30515,DODGEVILLE     ,USA,WI,42.96027429999999,-90.1301237
30561,DALLAS         ,USA,TX,32.7766642,-96.79698789999999
30571,YOUNGSTOWN     ,USA,OH,41.0997803,-80.6495194
30590,Bourdeau,FR,,45.683549,5.855506
30608,SAN VICENTE    ,ES,,42.9616458,-8.7584568
30619,Washington,USA,DC,38.9071923,-77.0368707
30689,MIAMI          ,USA,FL,25.7616798,-80.1917902
30800,DFW AIRPORT    ,USA,TX,32.8998091,-97.0403352
30813,ASUNCION       ,PA,,9.0205433,-79.5228783
30836,JAMAICA        ,USA,NY,40.702677,-73.7889689
30843,Aix,FR,,50.49434900000001,3.296177
30862,Pontianak,ID,,-0.0263303,109.3425039
30871,Melbach,GE,,,
30872,DENVER         ,USA,CO,39.7392358,-104.990251
30878,Colquiri,BL,,-17.4060805,-66.1513129
30908,CATACAMAS,HO,,,
30924,MANTA          ,EC,,-0.9676533,-80.7089101
30925,DALLAS/FT WORTH,USA,TX,32.761422,-96.8580128
30932,PUNTILLA LAKE  ,USA,AK,62.08738869999999,-152.7311158
30938,Pianello/Carena,SZ,,,
30940,METLAKATLA     ,USA,AK,55.1291667,-131.5722222
30941,SOUTH LYON     ,USA,MI,42.46059,-83.6516063
30942,JACKSONVILLE   ,USA,FL,30.3321838,-81.65565099999999
30949,El Viento,CO,,3.64059,-75.5466299
30956,          ,GB,,55.378051,-3.435973
30958,"Dhaka, Bangladesh",BG,,23.7547772,90.39823559999999
31012,NAMPA          ,USA,ID,43.5407172,-116.5634624
31027,MILES CITY     ,USA,MT,46.4083362,-105.8405582
31045,CHALLIS        ,USA,ID,44.5046445,-114.2317308
31059,Pekanbaru,ID,,0.5070677,101.4477793
31175,COOPER LANDING ,USA,AK,60.48999999999999,-149.8341667
31179,Weston,EI,,44.89080209999999,-89.5476204
31207,HOCKLEY        ,USA,TX,30.026861,-95.8458562
31208,ORLANDO        ,USA,FL,28.5383355,-81.3792365
31222,NONDALTON      ,USA,AK,59.9736111,-154.8458333
31234,LAMBOURNE      ,UK,,51.507954,-1.531531
31267,SAN JUAN       ,,PR,18.4655394,-66.1057355
31272,AIALAK BAY     ,USA,AK,59.7651728,-149.7095387
31326,San Andres Island,CO,,12.5450153,-81.7075787
31346,BETHEL         ,USA,AK,60.7922222,-161.7558333
31363,Ixchiguan,GT,,15.1673777,-91.9319117
31375,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
31377,ODESSA         ,USA,TX,31.8456816,-102.3676431
31385,W CAMRN BLK 624,,GM,-16.3917158,-71.5483548
31390,Minneapolis,USA,MN,44.977753,-93.2650108
31394,JACKSON        ,USA,MS,32.2987573,-90.1848103
31405,Reims,FR,,49.258329,4.031696
31418,BURNS          ,USA,OR,43.5862606,-119.0541032
31501,DALLAS         ,USA,TX,32.7766642,-96.79698789999999
31525,San Pedro Sula,HO,,15.4894965,-88.0355444
31534,TAMPA          ,USA,FL,27.950575,-82.4571776
31555,SAN LUIS OBISPO,USA,CA,35.2827524,-120.6596156
31569,Solroed Strand,DA,,,
31598,JAMAICA        ,USA,NY,40.702677,-73.7889689
31669,GLENDALE       ,USA,AZ,33.5386523,-112.1859866
31671,HANA           ,USA,HI,20.757508,-155.988407
31675,BROWNSVILLE    ,USA,TX,25.9017472,-97.4974838
31678,MAUNALOA       ,USA,HI,21.1358333,-157.2163889
31733,FLUSHING       ,USA,NY,40.7674987,-73.833079
31768,Smolensk,RS,,54.7903112,32.0503663
31776,Macapá,BR,,0.0355735,-51.070535
31777,BILLINGS       ,USA,MT,45.7832856,-108.5006904
31786,HENDERSON      ,USA,NV,36.0395247,-114.9817213
31820,BREVARD        ,USA,NC,35.2334472,-82.7342919
31829,GOODNEWS BAY   ,USA,AK,59.12849539999999,-161.5720028
31831,Leticia,CO,,-4.203164999999999,-69.935907
31837,Uberlingen,GE,,47.7661746,9.1702772
31855,Belle Harbor,USA,NY,40.5754846,-73.8507279
31900,Sharjah,TC,,25.3340773,55.3951709
31926,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
31980,RENO           ,USA,NV,39.5296329,-119.8138027
31981,FORT LAUDERDALE,USA,FL,26.1224386,-80.13731740000001
32003,Boulder City,USA,NV,35.9782216,-114.8345117
32020,WASHINGTON     ,USA,DC,38.9071923,-77.0368707
32050,SLEETMUTE      ,USA,AK,61.7025,-157.1697222
32053,Gunnison,USA,CO,38.5458246,-106.9253207
32078,LYON,FR,,45.764043,4.835659
32082,CHICAGO        ,USA,IL,41.8781136,-87.6297982
32086,Dusseldorf,GE,,51.3313247,6.563787
32132,PASCAGOULA     ,USA,MS,30.3657552,-88.5561272
32134,NOME           ,USA,AK,64.5011111,-165.4063889
32160,"Benthill Farm, Buckingham, UK",UK,,51.985153,-0.9757099999999999
32161,MARIA LA BAJA  ,CO,,9.983775,-75.303139
32254,D'Arcy,CA,,50.553902,-122.478883
32259,CHALLIS        ,USA,ID,44.5046445,-114.2317308
32272,ELYRIA         ,USA,OH,41.3683798,-82.10764859999999
32283,CAPE GIRARDEAU ,USA,MO,37.3058839,-89.51814759999999
32303,CUMBERLAND     ,USA,MD,39.6528654,-78.7625185
32308,SHELTER COVE   ,USA,CA,40.0304212,-124.0730866
32326,VOLCANO        ,USA,HI,19.4424663,-155.2328714
32330,AMELIA         ,USA,LA,29.6663204,-91.1020449
32332,WILMINGTON     ,USA,NC,34.2257255,-77.9447102
32336,LUBBOCK        ,USA,TX,33.5778631,-101.8551665
32366,ATLANTIC OCEAN ,,AO,-16.9760003,11.6840589
32367,TATITLEK       ,USA,AK,60.8671301,-146.6774403
32384,SALT LAKE CITY ,USA,UT,40.7607793,-111.8910474
32394,Saint Jean les Deux Jumeaux,FR,,48.9514039,3.018301
32412,LAREDO         ,USA,TX,27.5305671,-99.48032409999999
32431,JAMAICA        ,USA,NY,40.702677,-73.7889689
32436,TIN CITY       ,USA,AK,65.565744,-167.9505442
32438,INDIANAPOLIS   ,USA,IN,39.768403,-86.158068
32450,Gap Aerodrome,FR,,44.454997,6.034133
32476,Oberbarnim,GE,,,
32489,WHEELING       ,USA,IL,42.1391927,-87.9289591
32490,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
32498,TALLADEGA      ,USA,AL,33.4359416,-86.1058048
32514,MORRISVILLE    ,USA,NC,35.823483,-78.8255621
32522,OMAHA          ,USA,NE,41.2523634,-95.99798829999999
32524,HINCHE,HA,,,
32536,Nadrybie Dwor,PL,,51.3444482,23.0464175
32537,EMPORIA        ,USA,KS,38.403903,-96.18166260000001
32542,Sharjah,TC,,25.3340773,55.3951709
32545,JAMAICA        ,USA,NY,40.702677,-73.7889689
32567,ANNISTON       ,USA,AL,33.6598257,-85.8316318
32580,BUENOS AIRES   ,AR,,-34.6036844,-58.3815591
32586,SANTA MARIA    ,USA,CA,34.9530337,-120.4357191
32592,JENA,GE,,51.99328389999999,6.2566263
